datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Total_booking
5/14/2012 1:00,Summer,0,1, Mist + Cloudy ,24.6,30.305,60,19.0012,11
08-01-11,Fall,0,1, Clear + Few clouds,28.7,33.335,74,7.0015,11
12-04-11,Winter,0,0, Clear + Few clouds,10.66,15.15,87,0,11
3/18/2012 6:00,Spring,0,0, Mist + Cloudy ,16.4,20.455,94,7.0015,11
10-04-12,Winter,0,1, Mist + Cloudy ,25.42,28.03,88,0,11
11/13/2012 2:00,Winter,0,1," Light Snow, Light Rain",14.76,15.91,87,30.0026,11
12/16/2012 4:00,Winter,0,0, Mist + Cloudy ,13.94,18.18,87,0,11
11-11-12,Winter,0,0, Clear + Few clouds,13.12,16.665,81,7.0015,11
09-08-12,Fall,0,0, Mist + Cloudy ,27.06,29.545,94,15.0013,11
03-09-12,Spring,0,1," Light Snow, Light Rain",19.68,23.485,77,27.9993,11
11/17/2012 5:00,Winter,0,0, Clear + Few clouds,9.84,12.12,70,11.0014,11
11-01-11,Winter,0,1, Clear + Few clouds,14.76,17.425,81,8.9981,11
04-03-12,Summer,0,1, Clear + Few clouds,15.58,19.695,46,15.0013,11
12-05-12,Winter,0,1, Clear + Few clouds,21.32,25,55,22.0028,11
10-11-11,Winter,0,1, Mist + Cloudy ,21.32,25,94,6.0032,11
5/18/2012 4:00,Summer,0,1, Clear + Few clouds,18.86,22.725,77,11.0014,11
01-04-11,Spring,0,1, Clear + Few clouds,8.2,11.365,69,6.0032,11
06-04-12,Summer,0,1, Clear + Few clouds,22.96,26.515,60,15.0013,11
10-05-12,Winter,0,1, Clear + Few clouds,22.14,25.76,77,0,11
11-10-11,Winter,0,1, Clear + Few clouds,15.58,19.695,94,6.0032,11
09-12-12,Fall,0,1, Clear + Few clouds,21.32,25,72,6.0032,11
09-07-11,Fall,0,1," Light Snow, Light Rain",24.6,27.275,88,0,11
8/13/2012 4:00,Fall,0,1, Clear + Few clouds,26.24,30.305,69,7.0015,11
04-03-11,Summer,0,0, Clear + Few clouds,12.3,16.665,61,0,11
04-04-11,Summer,0,1, Clear + Few clouds,16.4,20.455,56,23.9994,11
7/13/2012 4:00,Fall,0,1, Mist + Cloudy ,27.06,31.06,61,0,11
3/14/2011 0:00,Spring,0,1, Clear + Few clouds,10.66,13.635,65,7.0015,11
04-06-12,Summer,0,1, Clear + Few clouds,14.76,16.665,50,26.0027,11
07-01-11,Fall,0,1, Clear + Few clouds,26.24,31.06,53,0,11
01-09-11,Spring,0,0, Clear + Few clouds,4.1,3.03,46,31.0009,11
10-05-11,Winter,0,1, Clear + Few clouds,19.68,23.485,77,11.0014,11
03-06-11,Spring,0,0, Mist + Cloudy ,17.22,21.21,82,19.9995,11
07-02-11,Fall,0,0, Clear + Few clouds,25.42,30.305,61,0,11
05-04-12,Summer,0,1, Clear + Few clouds,23.78,27.275,83,8.9981,11
10/13/2012 4:00,Winter,0,0, Clear + Few clouds,12.3,15.15,65,11.0014,11
06-06-12,Summer,0,1, Clear + Few clouds,20.5,24.24,68,0,11
07-08-11,Fall,0,1, Clear + Few clouds,28.7,33.335,79,16.9979,11
03-06-11,Spring,0,0," Light Snow, Light Rain",12.3,12.88,100,32.9975,11
08-03-11,Fall,0,1, Mist + Cloudy ,31.98,35.605,49,11.0014,11
4/13/2012 3:00,Summer,0,1, Clear + Few clouds,13.94,16.665,61,11.0014,11
5/14/2011 6:00,Summer,0,0, Mist + Cloudy ,20.5,24.24,88,7.0015,11
12-10-11,Winter,0,0, Clear + Few clouds,9.84,12.88,65,7.0015,11
05-10-12,Summer,0,1, Mist + Cloudy ,19.68,23.485,88,8.9981,11
09-05-11,Fall,1,0, Mist + Cloudy ,27.06,31.06,74,8.9981,11
02-12-11,Spring,0,0, Clear + Few clouds,4.92,7.575,80,7.0015,11
01-06-11,Spring,0,1, Clear + Few clouds,7.38,12.12,55,0,11
9/17/2012 4:00,Fall,0,1, Clear + Few clouds,20.5,24.24,77,0,11
11-11-11,Winter,1,0, Clear + Few clouds,13.12,14.395,57,19.0012,11
08-06-12,Fall,0,1, Clear + Few clouds,29.52,34.85,79,6.0032,11
4/17/2012 1:00,Summer,0,1, Clear + Few clouds,26.24,31.06,57,11.0014,11
02-05-11,Spring,0,0, Mist + Cloudy ,9.84,12.12,75,11.0014,11
5/13/2011 2:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,88,8.9981,11
3/15/2011 5:00,Spring,0,1, Clear + Few clouds,9.84,11.365,75,12.998,11
08-11-11,Fall,0,1, Clear + Few clouds,27.06,31.06,54,8.9981,11
4/13/2012 2:00,Summer,0,1, Clear + Few clouds,13.94,16.665,49,12.998,11
10/13/2012 5:00,Winter,0,0, Clear + Few clouds,12.3,14.395,61,12.998,11
09-03-12,Fall,1,0, Clear + Few clouds,27.06,29.545,89,6.0032,11
8/14/2012 2:00,Fall,0,1, Mist + Cloudy ,27.88,31.82,83,12.998,11
03-10-11,Spring,0,1," Light Snow, Light Rain",16.4,20.455,0,16.9979,11
11/14/2011 1:00,Winter,0,1, Clear + Few clouds,18.86,22.725,63,19.9995,11
10-06-12,Winter,0,0, Clear + Few clouds,22.14,25.76,83,16.9979,11
03-06-11,Spring,0,0," Light Snow, Light Rain",14.76,16.665,100,19.0012,11
11-07-12,Winter,0,1, Mist + Cloudy ,11.48,12.88,52,22.0028,11
09-07-12,Fall,0,1, Clear + Few clouds,25.42,28.79,83,6.0032,11
11-10-11,Winter,0,1, Mist + Cloudy ,16.4,20.455,87,0,11
10-06-11,Winter,0,1, Clear + Few clouds,18.86,22.725,67,12.998,10
11-01-12,Winter,0,1, Mist + Cloudy ,13.94,17.425,66,7.0015,10
10-01-12,Winter,0,1, Clear + Few clouds,17.22,21.21,82,7.0015,10
10/16/2011 6:00,Winter,0,0, Clear + Few clouds,15.58,19.695,66,11.0014,10
6/13/2012 4:00,Summer,0,1, Clear + Few clouds,24.6,28.03,83,8.9981,10
4/16/2011 6:00,Summer,0,0," Light Snow, Light Rain",16.4,20.455,82,22.0028,10
9/19/2011 1:00,Fall,0,1, Mist + Cloudy ,21.32,25,72,7.0015,10
6/14/2011 2:00,Summer,0,1, Clear + Few clouds,24.6,31.06,49,19.0012,10
7/14/2011 2:00,Fall,0,1, Clear + Few clouds,26.24,31.06,57,19.9995,10
10-11-12,Winter,0,1, Clear + Few clouds,16.4,20.455,50,16.9979,10
10-08-11,Winter,0,0, Clear + Few clouds,17.22,21.21,94,8.9981,10
12-05-12,Winter,0,1, Clear + Few clouds,20.5,24.24,63,30.0026,10
01-09-11,Spring,0,0, Clear + Few clouds,4.1,4.545,49,19.0012,10
02-08-12,Spring,0,1, Clear + Few clouds,11.48,13.635,61,11.0014,10
03-08-11,Spring,0,1, Clear + Few clouds,10.66,14.395,48,6.0032,10
01-07-12,Spring,0,0, Clear + Few clouds,13.12,16.665,57,6.0032,10
4/15/2012 5:00,Summer,0,0, Clear + Few clouds,20.5,24.24,68,11.0014,10
9/19/2012 4:00,Fall,0,1, Mist + Cloudy ,21.32,25,68,23.9994,10
09-04-12,Fall,0,1, Mist + Cloudy ,27.06,29.545,89,6.0032,10
06-06-12,Summer,0,1, Clear + Few clouds,18.86,22.725,82,7.0015,10
1/18/2012 1:00,Spring,0,1, Mist + Cloudy ,18.86,22.725,77,22.0028,10
7/16/2011 5:00,Fall,0,0, Clear + Few clouds,23.78,27.275,78,6.0032,10
07-01-12,Fall,0,0, Clear + Few clouds,27.88,31.82,79,7.0015,10
05-05-11,Summer,0,1, Clear + Few clouds,13.94,16.665,71,12.998,10
6/19/2012 4:00,Summer,0,1, Mist + Cloudy ,24.6,28.79,78,8.9981,10
08-09-12,Fall,0,1, Mist + Cloudy ,27.88,31.82,89,8.9981,10
3/13/2011 7:00,Spring,0,0, Clear + Few clouds,14.76,17.425,62,12.998,10
12/14/2012 4:00,Winter,0,1, Clear + Few clouds,8.2,11.365,75,6.0032,10
06-10-12,Summer,0,0, Clear + Few clouds,25.42,29.545,78,6.0032,10
06-12-11,Summer,0,0, Clear + Few clouds,25.42,28.03,88,15.0013,10
12-07-12,Winter,0,1, Clear + Few clouds,10.66,13.635,75,7.0015,10
02-12-11,Spring,0,0, Clear + Few clouds,4.92,9.85,80,0,10
10-02-12,Winter,0,1, Mist + Cloudy ,22.96,26.515,83,6.0032,10
08-12-12,Fall,0,0, Clear + Few clouds,26.24,30.305,69,6.0032,10
11-08-12,Winter,0,1, Mist + Cloudy ,12.3,14.395,45,19.0012,10
12-01-11,Winter,0,1, Clear + Few clouds,10.66,12.12,60,19.0012,10
9/13/2011 1:00,Fall,0,1, Clear + Few clouds,23.78,27.275,83,7.0015,10
7/18/2011 2:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,15.0013,10
12-03-12,Winter,0,1, Clear + Few clouds,17.22,21.21,77,11.0014,10
6/13/2011 2:00,Summer,0,1, Clear + Few clouds,25.42,29.545,73,19.0012,10
11/18/2011 1:00,Winter,0,1, Clear + Few clouds,10.66,11.365,44,22.0028,10
05-08-11,Summer,0,0, Clear + Few clouds,17.22,21.21,82,0,10
10/19/2012 2:00,Winter,0,1, Mist + Cloudy ,22.14,25.76,88,0,10
03-06-11,Spring,0,0, Mist + Cloudy ,9.02,9.85,100,26.0027,10
11-02-12,Winter,0,1, Clear + Few clouds,13.12,15.91,66,11.0014,10
07-11-11,Fall,0,1, Clear + Few clouds,28.7,32.575,61,19.0012,10
12-02-11,Winter,0,1, Clear + Few clouds,9.84,14.395,75,0,10
03-08-11,Spring,0,1, Clear + Few clouds,8.2,11.365,69,7.0015,10
11-04-11,Winter,0,1, Mist + Cloudy ,16.4,20.455,76,0,10
04-10-11,Summer,0,0, Mist + Cloudy ,14.76,18.18,100,6.0032,10
10/15/2012 4:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,68,15.0013,10
11-09-11,Winter,0,1, Clear + Few clouds,13.94,18.18,87,0,10
02-07-11,Spring,0,1, Clear + Few clouds,8.2,12.88,86,0,10
8/13/2011 4:00,Fall,0,0, Mist + Cloudy ,26.24,30.305,73,8.9981,10
09-07-11,Fall,0,1," Light Snow, Light Rain",24.6,25.76,94,0,10
05-01-11,Summer,0,0, Clear + Few clouds,16.4,20.455,82,6.0032,10
8/14/2011 5:00,Fall,0,0, Mist + Cloudy ,26.24,28.03,94,11.0014,10
1/15/2011 7:00,Spring,0,0, Clear + Few clouds,5.74,10.605,63,0,10
06-08-12,Summer,0,1, Clear + Few clouds,21.32,25,63,0,10
10-07-12,Winter,0,0, Mist + Cloudy ,18.04,21.97,54,8.9981,10
7/15/2011 4:00,Fall,0,1, Clear + Few clouds,24.6,29.545,73,11.0014,10
07-03-12,Fall,0,1, Clear + Few clouds,29.52,33.335,58,0,10
10-08-12,Winter,1,0, Clear + Few clouds,13.94,17.425,81,7.0015,10
3/19/2011 6:00,Spring,0,0, Clear + Few clouds,18.04,21.97,44,27.9993,10
10-12-11,Winter,0,1," Light Snow, Light Rain",22.96,26.515,83,8.9981,10
9/16/2011 2:00,Fall,0,1, Clear + Few clouds,16.4,20.455,71,19.0012,10
07-11-11,Fall,0,1, Clear + Few clouds,27.88,31.82,65,11.0014,10
12-12-12,Winter,0,1, Clear + Few clouds,10.66,13.635,60,8.9981,10
7/17/2011 4:00,Fall,0,0, Clear + Few clouds,25.42,29.545,73,11.0014,10
11-10-12,Winter,0,0, Clear + Few clouds,11.48,15.91,87,0,10
09-11-12,Fall,0,1, Clear + Few clouds,20.5,24.24,63,0,10
10-04-12,Winter,0,1, Mist + Cloudy ,26.24,28.79,89,0,10
3/15/2011 1:00,Spring,0,1, Clear + Few clouds,12.3,15.15,62,6.0032,10
03-10-12,Spring,0,0, Clear + Few clouds,9.02,10.605,42,19.0012,10
7/14/2012 4:00,Fall,0,0," Light Snow, Light Rain",27.06,31.06,61,7.0015,9
12/17/2011 5:00,Winter,0,0, Mist + Cloudy ,10.66,12.88,60,12.998,9
12-12-12,Winter,0,1, Clear + Few clouds,11.48,13.635,56,11.0014,9
11-03-12,Winter,0,0, Mist + Cloudy ,13.12,15.15,49,16.9979,9
08-11-11,Fall,0,1, Clear + Few clouds,26.24,31.06,57,8.9981,9
04-11-11,Summer,0,1, Clear + Few clouds,18.86,22.725,94,19.0012,9
04-08-11,Summer,0,1, Mist + Cloudy ,13.12,15.91,87,12.998,9
12-03-11,Winter,0,0, Clear + Few clouds,9.84,12.12,70,8.9981,9
12/16/2012 5:00,Winter,0,0, Mist + Cloudy ,13.94,18.18,87,0,9
01-04-12,Spring,0,1, Clear + Few clouds,3.28,3.03,42,22.0028,9
8/13/2012 2:00,Fall,0,1, Clear + Few clouds,26.24,30.305,69,7.0015,9
04-12-12,Summer,0,1, Clear + Few clouds,13.12,15.15,66,15.0013,9
12/17/2011 4:00,Winter,0,0, Clear + Few clouds,9.84,12.12,65,11.0014,9
03-12-12,Spring,0,1, Clear + Few clouds,15.58,19.695,54,7.0015,9
6/18/2012 2:00,Summer,0,1, Clear + Few clouds,22.14,25.76,77,15.0013,9
05-06-11,Summer,0,1, Clear + Few clouds,14.76,18.18,71,7.0015,9
04-08-11,Summer,0,1, Mist + Cloudy ,13.94,16.665,76,8.9981,9
05-08-12,Summer,0,1, Mist + Cloudy ,21.32,25,59,15.0013,9
12/14/2012 2:00,Winter,0,1, Clear + Few clouds,9.02,13.635,69,0,9
10-03-12,Winter,0,1, Mist + Cloudy ,25.42,27.275,94,0,9
12-06-12,Winter,0,1, Clear + Few clouds,9.02,10.605,55,19.9995,9
03-06-11,Spring,0,0, Mist + Cloudy ,16.4,20.455,100,19.9995,9
01-08-11,Spring,0,0, Mist + Cloudy ,6.56,9.09,74,7.0015,9
02-11-12,Spring,0,0," Light Snow, Light Rain",9.84,11.365,87,15.0013,9
05-04-11,Summer,0,1," Light Snow, Light Rain",14.76,16.665,87,22.0028,9
05-07-12,Summer,0,1, Mist + Cloudy ,21.32,25,77,12.998,9
04-02-11,Summer,0,0, Clear + Few clouds,9.84,12.12,70,11.0014,9
09-06-12,Fall,0,1, Clear + Few clouds,28.7,33.335,84,7.0015,9
09-07-12,Fall,0,1, Clear + Few clouds,25.42,28.79,83,6.0032,9
5/13/2012 4:00,Summer,0,0, Mist + Cloudy ,22.14,25.76,68,12.998,9
04-10-12,Summer,0,1, Clear + Few clouds,17.22,21.21,50,15.0013,9
8/18/2011 4:00,Fall,0,1, Clear + Few clouds,26.24,30.305,73,15.0013,9
07-12-12,Fall,0,1, Mist + Cloudy ,27.06,31.06,65,6.0032,9
8/17/2012 4:00,Fall,0,1, Clear + Few clouds,26.24,12.12,73,11.0014,9
6/15/2011 2:00,Summer,0,1, Clear + Few clouds,21.32,25,63,15.0013,9
08-07-12,Fall,0,1, Clear + Few clouds,27.88,31.82,83,8.9981,9
02-02-12,Spring,0,1, Mist + Cloudy ,17.22,21.21,67,8.9981,9
07-12-11,Fall,0,1, Clear + Few clouds,28.7,33.335,79,7.0015,9
12-06-12,Winter,0,1, Clear + Few clouds,9.84,10.605,52,19.0012,9
2/18/2012 6:00,Spring,0,0, Clear + Few clouds,9.84,14.395,70,0,9
2/16/2011 1:00,Spring,0,1, Clear + Few clouds,8.2,11.365,44,6.0032,9
02-05-11,Spring,0,0," Light Snow, Light Rain",8.2,11.365,100,6.0032,9
12-05-12,Winter,0,1, Clear + Few clouds,18.86,22.725,67,11.0014,9
03-09-11,Spring,0,1, Clear + Few clouds,10.66,14.395,65,6.0032,9
9/13/2012 2:00,Fall,0,1, Clear + Few clouds,22.14,25.76,77,0,9
8/18/2012 5:00,Fall,0,0, Clear + Few clouds,24.6,28.79,78,16.9979,9
08-10-12,Fall,0,1, Mist + Cloudy ,29.52,34.85,79,12.998,9
7/15/2012 5:00,Fall,0,0, Clear + Few clouds,27.88,31.82,89,8.9981,9
01-02-11,Spring,0,0, Mist + Cloudy ,17.22,21.21,100,19.0012,9
02-11-12,Spring,0,0," Light Snow, Light Rain",9.02,11.365,93,8.9981,9
01-02-11,Spring,0,0, Clear + Few clouds,9.84,10.605,44,19.9995,9
11-04-12,Winter,0,0, Clear + Few clouds,10.66,13.635,65,8.9981,9
05-11-12,Summer,0,1, Clear + Few clouds,17.22,21.21,50,12.998,9
12-12-11,Winter,0,1, Clear + Few clouds,8.2,12.88,69,0,9
03-06-11,Spring,0,0, Mist + Cloudy ,9.02,9.85,100,27.9993,9
10-02-11,Winter,0,0," Light Snow, Light Rain",13.94,15.91,87,19.0012,9
02-05-12,Spring,0,0, Mist + Cloudy ,9.84,12.12,87,8.9981,9
5/18/2011 3:00,Summer,0,1," Light Snow, Light Rain",21.32,25,94,19.9995,9
08-02-12,Fall,0,1, Clear + Few clouds,27.06,30.305,83,0,9
09-05-12,Fall,0,1, Clear + Few clouds,28.7,33.335,84,12.998,9
7/13/2012 3:00,Fall,0,1, Mist + Cloudy ,27.88,31.82,61,0,9
6/14/2012 2:00,Summer,0,1, Mist + Cloudy ,25.42,31.06,53,16.9979,9
08-12-11,Fall,0,1, Clear + Few clouds,25.42,31.06,53,11.0014,9
01-11-12,Spring,0,1," Light Snow, Light Rain",13.94,15.91,87,15.0013,9
11-06-11,Winter,0,0, Clear + Few clouds,9.84,14.395,87,0,9
05-12-12,Summer,0,0, Clear + Few clouds,18.04,21.97,67,7.0015,9
9/19/2011 4:00,Fall,0,1, Mist + Cloudy ,20.5,24.24,77,11.0014,8
02-05-11,Spring,0,0," Light Snow, Light Rain",9.02,11.365,93,8.9981,8
1/15/2012 6:00,Spring,0,0, Mist + Cloudy ,5.74,6.06,50,19.0012,8
02-01-11,Spring,0,1, Mist + Cloudy ,6.56,9.09,64,7.0015,8
06-06-11,Summer,0,1, Clear + Few clouds,22.96,26.515,94,7.0015,8
8/19/2011 2:00,Fall,0,1," Light Snow, Light Rain",26.24,28.79,83,0,8
06-06-11,Summer,0,1, Clear + Few clouds,23.78,27.275,88,7.0015,8
12-03-11,Winter,0,0, Clear + Few clouds,9.02,11.365,75,8.9981,8
12-02-12,Winter,0,0, Mist + Cloudy ,10.66,15.15,93,0,8
06-08-12,Summer,0,1, Clear + Few clouds,22.14,25.76,60,6.0032,8
12-05-11,Winter,0,1, Clear + Few clouds,13.12,17.425,87,0,8
12-03-12,Winter,0,1, Clear + Few clouds,15.58,19.695,87,0,8
3/16/2011 0:00,Spring,0,1," Light Snow, Light Rain",12.3,14.395,93,16.9979,8
10-10-12,Winter,0,1, Mist + Cloudy ,18.86,22.725,88,0,8
8/15/2012 2:00,Fall,0,1, Clear + Few clouds,27.88,31.82,65,0,8
9/16/2012 4:00,Fall,0,0, Clear + Few clouds,20.5,24.24,72,0,8
03-02-11,Spring,0,1, Clear + Few clouds,9.02,11.365,69,11.0014,8
12-11-12,Winter,0,1, Mist + Cloudy ,13.94,15.91,76,19.0012,8
5/17/2011 2:00,Summer,0,1," Light Snow, Light Rain",22.96,26.515,88,0,8
12-11-12,Winter,0,1, Clear + Few clouds,17.22,21.21,71,30.0026,8
3/19/2011 3:00,Spring,0,0, Mist + Cloudy ,22.14,25.76,39,22.0028,8
01-06-12,Spring,0,1, Clear + Few clouds,9.02,13.635,75,0,8
7/18/2012 2:00,Fall,0,1, Clear + Few clouds,30.34,34.85,66,8.9981,8
10-08-11,Winter,0,0, Clear + Few clouds,17.22,21.21,88,7.0015,8
12/13/2012 2:00,Winter,0,1, Mist + Cloudy ,10.66,12.12,56,16.9979,8
01-02-11,Spring,0,0," Light Snow, Light Rain",16.4,20.455,71,15.0013,8
03-09-11,Spring,0,1, Mist + Cloudy ,9.84,12.12,81,8.9981,8
12/18/2012 4:00,Winter,0,1, Clear + Few clouds,17.22,21.21,82,11.0014,8
06-04-11,Summer,0,0, Clear + Few clouds,20.5,24.24,64,0,8
03-03-11,Spring,0,1, Clear + Few clouds,5.74,6.06,33,19.9995,8
06-04-12,Summer,0,1, Clear + Few clouds,22.14,25.76,64,6.0032,8
06-06-12,Summer,0,1, Clear + Few clouds,18.86,22.725,82,0,8
09-06-11,Fall,0,1," Light Snow, Light Rain",22.14,25.76,94,23.9994,8
1/14/2011 5:00,Spring,0,1, Clear + Few clouds,4.1,6.82,54,6.0032,8
11-11-11,Winter,1,0, Clear + Few clouds,12.3,14.395,61,12.998,8
09-10-11,Fall,0,0, Clear + Few clouds,23.78,27.275,94,8.9981,8
10-10-12,Winter,0,1, Mist + Cloudy ,18.86,22.725,88,0,8
04-06-12,Summer,0,1, Clear + Few clouds,13.94,15.15,53,22.0028,8
03-11-11,Spring,0,1," Light Snow, Light Rain",13.94,17.425,100,7.0015,8
1/17/2011 2:00,Spring,1,0, Mist + Cloudy ,7.38,8.335,43,16.9979,8
8/19/2011 4:00,Fall,0,1, Clear + Few clouds,26.24,28.79,83,0,8
6/19/2012 3:00,Summer,0,1, Mist + Cloudy ,24.6,28.79,78,7.0015,8
6/13/2012 3:00,Summer,0,1, Clear + Few clouds,25.42,28.79,83,12.998,8
5/15/2012 5:00,Summer,0,1," Light Snow, Light Rain",22.96,26.515,94,15.0013,8
11-05-11,Winter,0,0, Clear + Few clouds,12.3,13.635,52,19.9995,8
09-02-11,Fall,0,1, Mist + Cloudy ,24.6,28.03,83,11.0014,8
4/16/2012 3:00,Summer,1,0, Clear + Few clouds,23.78,27.275,68,12.998,8
11-05-11,Winter,0,0, Clear + Few clouds,11.48,12.88,56,22.0028,8
11-07-11,Winter,0,1, Clear + Few clouds,13.94,18.18,87,0,8
9/14/2011 1:00,Fall,0,1, Clear + Few clouds,25.42,29.545,78,6.0032,8
9/13/2011 4:00,Fall,0,1, Clear + Few clouds,22.96,26.515,88,0,8
10-12-12,Winter,0,1, Clear + Few clouds,14.76,18.18,76,7.0015,8
09-07-12,Fall,0,1, Clear + Few clouds,25.42,28.03,88,0,8
1/15/2011 3:00,Spring,0,0, Mist + Cloudy ,6.56,11.365,59,0,8
4/17/2011 6:00,Summer,0,0, Clear + Few clouds,14.76,15.91,66,30.0026,8
6/16/2012 4:00,Summer,0,0, Clear + Few clouds,22.14,25.76,68,8.9981,8
11-05-12,Winter,0,1, Mist + Cloudy ,12.3,15.15,56,11.0014,8
12-04-12,Winter,0,1, Clear + Few clouds,17.22,21.21,88,6.0032,8
12/13/2012 4:00,Winter,0,1, Mist + Cloudy ,10.66,12.88,56,12.998,8
09-09-11,Fall,0,1, Mist + Cloudy ,25.42,25.76,100,16.9979,8
11-06-12,Winter,0,1, Clear + Few clouds,9.84,12.12,60,11.0014,8
9/15/2011 3:00,Fall,0,1, Clear + Few clouds,25.42,29.545,73,6.0032,8
10-03-11,Winter,0,1, Clear + Few clouds,13.94,17.425,87,7.0015,8
9/14/2011 3:00,Fall,0,1, Clear + Few clouds,24.6,27.275,88,8.9981,8
07-07-11,Fall,0,1, Clear + Few clouds,27.06,29.545,89,12.998,8
06-09-12,Summer,0,0, Clear + Few clouds,25.42,31.06,57,0,8
09-06-12,Fall,0,1, Clear + Few clouds,29.52,34.85,79,0,8
10-09-12,Winter,0,1," Light Snow, Light Rain",14.76,16.665,87,16.9979,7
10-12-11,Winter,0,1," Light Snow, Light Rain",22.14,25.76,94,26.0027,7
08-08-12,Fall,0,1, Clear + Few clouds,28.7,33.335,84,0,7
06-08-11,Summer,0,1, Clear + Few clouds,26.24,28.79,89,6.0032,7
03-11-12,Spring,0,0, Clear + Few clouds,9.84,12.12,60,11.0014,7
04-07-11,Summer,0,1, Clear + Few clouds,17.22,21.21,54,0,7
7/18/2011 3:00,Fall,0,1, Clear + Few clouds,27.06,30.305,78,12.998,7
03-12-11,Spring,0,0, Clear + Few clouds,9.84,11.365,65,16.9979,7
05-05-11,Summer,0,1, Clear + Few clouds,13.94,15.91,66,16.9979,7
10-02-11,Winter,0,0, Mist + Cloudy ,13.94,15.91,87,16.9979,7
07-05-12,Fall,0,1, Clear + Few clouds,29.52,33.335,58,0,7
12-04-12,Winter,0,1, Mist + Cloudy ,16.4,20.455,87,8.9981,7
12-08-11,Winter,0,1, Clear + Few clouds,10.66,11.365,81,23.9994,7
10/17/2011 2:00,Winter,0,1, Clear + Few clouds,22.96,26.515,54,26.0027,7
10-09-12,Winter,0,1," Light Snow, Light Rain",14.76,17.425,87,11.0014,7
11/15/2011 4:00,Winter,0,1, Clear + Few clouds,22.96,26.515,64,19.9995,7
05-04-11,Summer,0,1," Light Snow, Light Rain",20.5,24.24,82,19.0012,7
4/19/2011 1:00,Summer,0,1, Clear + Few clouds,18.86,22.725,63,15.0013,7
11-04-11,Winter,0,1, Mist + Cloudy ,15.58,19.695,87,6.0032,7
03-06-11,Spring,0,0," Light Snow, Light Rain",18.04,21.97,100,15.0013,7
03-11-11,Spring,0,1, Clear + Few clouds,12.3,14.395,81,15.0013,7
01-11-12,Spring,0,1, Clear + Few clouds,9.84,12.88,87,6.0032,7
2/18/2011 2:00,Spring,0,1, Clear + Few clouds,18.04,21.97,72,19.0012,7
07-06-12,Fall,0,1, Mist + Cloudy ,30.34,34.85,70,12.998,7
11/15/2012 2:00,Winter,0,1, Mist + Cloudy ,10.66,12.88,70,11.0014,7
08-04-11,Fall,0,1, Mist + Cloudy ,27.06,29.545,94,6.0032,7
03-09-12,Spring,0,1, Clear + Few clouds,18.86,22.725,77,35.0008,7
12-05-11,Winter,0,1, Clear + Few clouds,12.3,15.91,87,7.0015,7
10/19/2011 2:00,Winter,0,1, Mist + Cloudy ,21.32,25,77,12.998,7
05-09-11,Summer,0,1, Clear + Few clouds,18.86,22.725,82,6.0032,7
09-01-11,Fall,0,1, Clear + Few clouds,22.96,26.515,83,6.0032,7
2/19/2011 3:00,Spring,0,0, Clear + Few clouds,17.22,21.21,14,19.9995,7
10/16/2011 5:00,Winter,0,0, Clear + Few clouds,17.22,21.21,54,11.0014,7
01-12-11,Spring,0,1, Mist + Cloudy ,6.56,9.85,86,6.0032,7
08-03-11,Fall,0,1, Mist + Cloudy ,31.16,34.85,52,11.0014,7
02-04-11,Spring,0,1, Mist + Cloudy ,5.74,7.575,63,8.9981,7
01-08-11,Spring,0,0," Light Snow, Light Rain",7.38,9.85,55,11.0014,7
04-08-12,Summer,0,0, Clear + Few clouds,16.4,20.455,40,0,7
08-08-12,Fall,0,1, Clear + Few clouds,28.7,33.335,84,0,7
12/18/2012 2:00,Winter,0,1, Mist + Cloudy ,18.04,21.97,88,15.0013,7
03-06-11,Spring,0,0," Light Snow, Light Rain",9.84,9.09,93,40.9973,7
04-07-12,Summer,0,0, Clear + Few clouds,13.12,15.91,36,11.0014,7
03-03-12,Spring,0,0, Mist + Cloudy ,14.76,18.18,93,6.0032,7
2/14/2011 1:00,Spring,0,1, Clear + Few clouds,15.58,19.695,37,23.9994,7
11-02-12,Winter,0,1, Clear + Few clouds,12.3,15.91,70,7.0015,7
4/18/2011 3:00,Summer,0,1, Clear + Few clouds,17.22,21.21,62,7.0015,7
08-05-11,Fall,0,1, Clear + Few clouds,26.24,29.545,78,8.9981,7
08-04-11,Fall,0,1, Mist + Cloudy ,27.88,31.82,89,0,7
01-07-12,Spring,0,0, Clear + Few clouds,10.66,13.635,75,7.0015,7
4/14/2012 5:00,Summer,0,0, Clear + Few clouds,14.76,18.18,66,7.0015,7
7/19/2012 2:00,Fall,0,1, Clear + Few clouds,29.52,34.09,70,12.998,7
1/13/2011 0:00,Spring,0,1, Clear + Few clouds,5.74,6.06,59,19.0012,7
12-02-12,Winter,0,0, Mist + Cloudy ,10.66,15.15,93,0,7
10-03-12,Winter,0,1, Mist + Cloudy ,24.6,25.76,94,0,7
10-04-11,Winter,0,1, Clear + Few clouds,16.4,20.455,82,6.0032,7
02-10-11,Spring,0,1," Light Snow, Light Rain",5.74,7.575,80,8.9981,7
08-01-12,Fall,0,1, Clear + Few clouds,26.24,28.79,83,7.0015,7
